DISTRITO_NORM,PROVINCIA_NORM,ANIO,MES,ira_no_neumonia,neumonias_men5,neumonias_60mas,hospitalizados_men5,hospitalizados_60mas,defunciones_men5,defunciones_60mas,TOTAL_CASOS,POBLACION,TASA_INCIDENCIA,ESTRATO,PRODUCCION
ORCOPAMPA,CASTILLA,2021,10,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8612.0,2.3223409196470044,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2021,11,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8612.0,2.0901068276823036,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2021,12,29.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,8612.0,3.483511379470506,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2022,1,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8667.0,2.7691242644513676,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2022,2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8667.0,2.6537440867658937,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2022,3,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8667.0,1.961463020653052,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2022,4,71.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,8667.0,8.191992615668628,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2022,5,81.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,8667.0,9.345794392523365,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2022,6,51.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,8667.0,5.884389061959155,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2022,7,61.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,8667.0,7.153571016499365,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2022,8,26.0,0.0,1.0,0.0,1.0,0.0,1.0,27.0,8667.0,3.115264797507788,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2022,9,58.0,0.0,1.0,0.0,0.0,0.0,0.0,59.0,8667.0,6.807430483442944,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2022,10,39.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,8667.0,4.499826929733472,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2022,11,54.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,8667.0,6.230529595015576,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2022,12,123.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,8667.0,14.191761855313256,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2023,1,34.0,1.0,0.0,1.0,0.0,1.0,0.0,35.0,8723.0,4.012381061561389,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2023,2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8723.0,1.9488708013298177,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2023,3,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8723.0,2.6367075547403416,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2023,4,72.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,8723.0,8.254041040926287,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2023,5,34.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,8723.0,3.8977416026596354,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2023,6,49.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,8723.0,5.617333486185945,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2023,7,44.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,8723.0,5.044136191677175,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2023,8,58.0,0.0,1.0,0.0,0.0,0.0,0.0,59.0,8723.0,6.763728075203485,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2023,9,44.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,8723.0,5.044136191677175,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2023,10,52.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,8723.0,5.961251862891207,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2023,11,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8723.0,2.5220680958385877,NO MINERIA,0.0
ORCOPAMPA,CASTILLA,2023,12,54.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,8723.0,6.190530780694715,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2021,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1788.0,3.9149888143176734,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2021,2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1788.0,4.47427293064877,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2021,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1788.0,1.6778523489932886,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2021,4,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1788.0,6.152125279642059,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2021,5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1788.0,3.3557046979865772,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2021,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1788.0,2.796420581655481,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2021,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1788.0,3.9149888143176734,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2021,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1788.0,4.47427293064877,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2021,9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1788.0,1.1185682326621924,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2021,10,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1788.0,1.6778523489932886,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2021,11,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1788.0,7.27069351230425,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2021,12,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1788.0,10.626398210290828,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2022,1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1717.0,11.648223645894001,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2022,2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1717.0,5.824111822947001,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2022,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1717.0,4.076878276062901,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2022,4,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1717.0,13.395457192778101,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2022,5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1717.0,6.988934187536401,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2022,6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1717.0,8.736167734420501,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2022,7,26.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1717.0,15.142690739662202,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2022,8,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1717.0,11.0658124635993,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2022,9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1717.0,4.659289458357601,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2022,10,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1717.0,6.4065230052417,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2022,11,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1717.0,5.824111822947001,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2022,12,30.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,1717.0,18.0547466511357,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2023,1,10.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,1647.0,6.6788099574984825,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2023,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1647.0,0.6071645415907712,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2023,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1647.0,7.285974499089253,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2023,4,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1647.0,6.6788099574984825,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2023,5,17.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1647.0,10.92896174863388,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2023,6,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1647.0,14.571948998178506,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2023,7,31.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1647.0,18.822100789313904,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2023,8,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1647.0,14.571948998178506,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2023,9,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1647.0,11.53612629022465,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2023,10,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1647.0,10.321797207043108,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2023,11,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1647.0,5.46448087431694,NO MINERIA,0.0
PAMPACOLCA,CASTILLA,2023,12,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1647.0,13.357619914996965,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2021,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1087.0,5.519779208831647,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2021,2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1087.0,6.439742410303588,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2021,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1087.0,1.8399264029438822,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2021,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1087.0,4.599816007359705,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2021,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1087.0,1.8399264029438822,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2021,6,4.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1087.0,4.599816007359705,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2021,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1087.0,1.8399264029438822,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2021,8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1087.0,6.439742410303588,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2021,9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1087.0,11.959521619135234,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2021,10,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1087.0,10.119595216191351,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2021,11,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1087.0,15.639374425023,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2021,12,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1087.0,14.719411223551058,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2022,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1068.0,7.49063670411985,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2022,2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1068.0,4.681647940074907,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2022,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1068.0,6.554307116104869,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2022,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1068.0,1.8726591760299625,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2022,5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1068.0,9.363295880149813,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2022,6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1068.0,9.363295880149813,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2022,7,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1068.0,11.235955056179774,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2022,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1068.0,7.49063670411985,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2022,9,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1068.0,15.917602996254683,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2022,10,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1068.0,10.299625468164793,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2022,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1068.0,10.299625468164793,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2022,12,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1068.0,12.172284644194757,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2023,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1050.0,7.619047619047619,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2023,2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1050.0,6.666666666666667,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2023,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1050.0,2.857142857142857,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2023,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1050.0,2.857142857142857,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2023,5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1050.0,17.142857142857142,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2023,6,10.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,1050.0,10.476190476190476,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2023,7,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1050.0,10.476190476190476,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2023,8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1050.0,13.333333333333334,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2023,9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1050.0,12.380952380952381,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2023,10,8.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,1050.0,11.428571428571429,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2023,11,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1050.0,5.714285714285714,NO MINERIA,0.0
PAMPAMARCA,LA UNION,2023,12,7.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1050.0,7.619047619047619,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2021,1,257.0,0.0,17.0,0.0,12.0,0.0,3.0,274.0,135781.0,2.017955384037531,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2021,2,186.0,0.0,15.0,0.0,7.0,0.0,0.0,201.0,135781.0,1.480324935005634,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2021,3,151.0,0.0,11.0,0.0,6.0,0.0,2.0,162.0,135781.0,1.193097708810511,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2021,4,253.0,1.0,19.0,1.0,11.0,0.0,0.0,273.0,135781.0,2.0105905833658615,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2021,5,298.0,3.0,26.0,1.0,9.0,0.0,2.0,327.0,135781.0,2.4082898196360314,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2021,6,246.0,0.0,40.0,0.0,9.0,0.0,5.0,286.0,135781.0,2.1063329920975686,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2021,7,236.0,1.0,26.0,1.0,3.0,0.0,1.0,263.0,135781.0,1.936942576649163,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2021,8,279.0,3.0,12.0,2.0,6.0,0.0,0.0,294.0,135781.0,2.1652513974709273,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2021,9,418.0,1.0,9.0,0.0,5.0,0.0,0.0,428.0,135781.0,3.1521346874746836,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2021,10,328.0,4.0,8.0,1.0,5.0,0.0,0.0,340.0,135781.0,2.5040322283677394,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2021,11,343.0,1.0,13.0,0.0,9.0,0.0,0.0,357.0,135781.0,2.629233839786126,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2021,12,756.0,3.0,22.0,1.0,10.0,0.0,3.0,781.0,135781.0,5.75190932457413,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2022,1,589.0,1.0,3.0,0.0,0.0,0.0,1.0,593.0,137061.0,4.326540737335931,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2022,2,312.0,1.0,10.0,0.0,5.0,0.0,2.0,323.0,137061.0,2.3566149378743773,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2022,3,298.0,5.0,7.0,4.0,5.0,0.0,0.0,310.0,137061.0,2.2617666586410428,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2022,4,911.0,8.0,13.0,5.0,6.0,0.0,3.0,932.0,137061.0,6.799892018882104,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2022,5,1013.0,5.0,19.0,3.0,6.0,0.0,6.0,1037.0,137061.0,7.565974274228263,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2022,6,1457.0,18.0,27.0,8.0,6.0,1.0,5.0,1502.0,137061.0,10.958624262189828,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2022,7,1381.0,9.0,24.0,5.0,11.0,0.0,2.0,1414.0,137061.0,10.316574371994951,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2022,8,970.0,3.0,14.0,3.0,6.0,0.0,8.0,987.0,137061.0,7.201173200253902,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2022,9,1055.0,4.0,16.0,2.0,4.0,0.0,5.0,1075.0,137061.0,7.843223090448778,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2022,10,1239.0,6.0,17.0,2.0,8.0,0.0,5.0,1262.0,137061.0,9.207579107112892,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2022,11,1330.0,13.0,7.0,6.0,1.0,0.0,2.0,1350.0,137061.0,9.849628997307768,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2022,12,2690.0,20.0,32.0,11.0,8.0,1.0,12.0,2742.0,137061.0,20.005690896754,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2023,1,637.0,3.0,14.0,2.0,5.0,0.0,7.0,654.0,138046.0,4.737551251032265,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2023,2,744.0,3.0,11.0,2.0,4.0,0.0,3.0,758.0,138046.0,5.4909233154166,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2023,3,1157.0,2.0,26.0,2.0,6.0,0.0,1.0,1185.0,138046.0,8.584095156686901,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2023,4,2277.0,20.0,37.0,9.0,7.0,0.0,6.0,2334.0,138046.0,16.907407675702302,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2023,5,2394.0,36.0,49.0,20.0,2.0,0.0,6.0,2479.0,138046.0,17.95778218854585,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2023,6,2333.0,44.0,32.0,22.0,9.0,0.0,6.0,2409.0,138046.0,17.45070483751793,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2023,7,1948.0,46.0,43.0,20.0,9.0,0.0,10.0,2037.0,138046.0,14.75595091491242,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2023,8,1186.0,21.0,24.0,10.0,6.0,0.0,11.0,1231.0,138046.0,8.91731741593382,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2023,9,1542.0,13.0,15.0,7.0,3.0,0.0,2.0,1570.0,138046.0,11.373020587340452,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2023,10,1290.0,15.0,20.0,6.0,6.0,0.0,3.0,1325.0,138046.0,9.598249858742738,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2023,11,1133.0,14.0,17.0,4.0,5.0,0.0,4.0,1164.0,138046.0,8.431971951378527,NO MINERIA,0.0
PAUCARPATA,AREQUIPA,2023,12,2354.0,14.0,48.0,7.0,12.0,0.0,16.0,2416.0,138046.0,17.50141257262072,NO MINERIA,0.0
POCSI,AREQUIPA,2021,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,442.0,9.04977375565611,NO MINERIA,0.0
POCSI,AREQUIPA,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,0.0,NO MINERIA,0.0
POCSI,AREQUIPA,2021,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,442.0,4.524886877828055,NO MINERIA,0.0
POCSI,AREQUIPA,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,0.0,NO MINERIA,0.0
POCSI,AREQUIPA,2021,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,442.0,6.787330316742081,NO MINERIA,0.0
POCSI,AREQUIPA,2021,6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,442.0,4.524886877828055,NO MINERIA,0.0
POCSI,AREQUIPA,2021,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,442.0,2.2624434389140275,NO MINERIA,0.0
POCSI,AREQUIPA,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,0.0,NO MINERIA,0.0
POCSI,AREQUIPA,2021,9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,442.0,6.787330316742081,NO MINERIA,0.0
POCSI,AREQUIPA,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,0.0,NO MINERIA,0.0
POCSI,AREQUIPA,2021,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,442.0,2.2624434389140275,NO MINERIA,0.0
POCSI,AREQUIPA,2021,12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,442.0,6.787330316742081,NO MINERIA,0.0
POCSI,AREQUIPA,2022,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,437.0,4.576659038901602,NO MINERIA,0.0
POCSI,AREQUIPA,2022,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,437.0,4.576659038901602,NO MINERIA,0.0
POCSI,AREQUIPA,2022,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0,0.0,NO MINERIA,0.0
POCSI,AREQUIPA,2022,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,437.0,9.153318077803204,NO MINERIA,0.0
POCSI,AREQUIPA,2022,5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,437.0,13.729977116704804,NO MINERIA,0.0
POCSI,AREQUIPA,2022,6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,437.0,18.30663615560641,NO MINERIA,0.0
POCSI,AREQUIPA,2022,7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,437.0,6.864988558352402,NO MINERIA,0.0
POCSI,AREQUIPA,2022,8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,437.0,6.864988558352402,NO MINERIA,0.0
POCSI,AREQUIPA,2022,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,437.0,2.288329519450801,NO MINERIA,0.0
POCSI,AREQUIPA,2022,10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,437.0,4.576659038901602,NO MINERIA,0.0
POCSI,AREQUIPA,2022,11,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,437.0,9.153318077803204,NO MINERIA,0.0
POCSI,AREQUIPA,2022,12,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,437.0,32.036613272311214,NO MINERIA,0.0
POCSI,AREQUIPA,2023,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,430.0,2.3255813953488373,RÉGIMEN GENERAL,0.0
POCSI,AREQUIPA,2023,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,430.0,2.3255813953488373,RÉGIMEN GENERAL,0.0
POCSI,AREQUIPA,2023,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,430.0,2.3255813953488373,RÉGIMEN GENERAL,0.0
POCSI,AREQUIPA,2023,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,430.0,4.651162790697675,RÉGIMEN GENERAL,0.0
POCSI,AREQUIPA,2023,5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,430.0,13.953488372093023,RÉGIMEN GENERAL,0.0
POCSI,AREQUIPA,2023,6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,430.0,16.27906976744186,RÉGIMEN GENERAL,0.0
POCSI,AREQUIPA,2023,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,430.0,4.651162790697675,RÉGIMEN GENERAL,0.0
POCSI,AREQUIPA,2023,8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,430.0,11.627906976744185,RÉGIMEN GENERAL,0.0
POCSI,AREQUIPA,2023,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,RÉGIMEN GENERAL,0.0
POCSI,AREQUIPA,2023,10,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,430.0,9.30232558139535,RÉGIMEN GENERAL,25.0
POCSI,AREQUIPA,2023,11,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,430.0,9.30232558139535,RÉGIMEN GENERAL,25.0
POCSI,AREQUIPA,2023,12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,430.0,13.953488372093023,RÉGIMEN GENERAL,0.0
POCSI,AREQUIPA,2024,1,,,,,,,,,,,PRODUCTOR MINERO ARTESANAL,55.0
POCSI,AREQUIPA,2024,2,,,,,,,,,,,PRODUCTOR MINERO ARTESANAL,0.0
POCSI,AREQUIPA,2024,3,,,,,,,,,,,PRODUCTOR MINERO ARTESANAL,0.0
POCSI,AREQUIPA,2024,4,,,,,,,,,,,PRODUCTOR MINERO ARTESANAL,0.0
POCSI,AREQUIPA,2024,5,,,,,,,,,,,PRODUCTOR MINERO ARTESANAL,0.0
POCSI,AREQUIPA,2024,6,,,,,,,,,,,PRODUCTOR MINERO ARTESANAL,0.0
POCSI,AREQUIPA,2024,7,,,,,,,,,,,PRODUCTOR MINERO ARTESANAL,0.0
POCSI,AREQUIPA,2024,8,,,,,,,,,,,PRODUCTOR MINERO ARTESANAL,45.0
